rowIndex,topLevel,genre,nameCleanData,titleEnBhajanAudio,namesMatch,videoId,youtubeUrl
1,Shivji,Mantra,Panchakshari Mantra,Panchakshari Mantra,True,bc1obsjb58c,https://youtu.be/bc1obsjb58c?si=oQIb1G1Fx1wOJ8Gw
2,Shivji,Mantra,Mahamrityunjay Mantra,Mahamrityunjay Mantra,True,OV9LXGOXjgs,https://youtu.be/OV9LXGOXjgs?si=0izGm1eYkmBS0343
3,Shivji,Mantra,Rudra Mantra,Rudra Mantra,True,iEAPaA9Yf1s,https://youtu.be/iEAPaA9Yf1s?si=lGmdeqXsCqtQQzx1
4,Shivji,Mantra,Shiv Gayatri Mantra,Shiv Gayatri Mantra,True,ytV08faCJwg,https://youtu.be/ytV08faCJwg?si=eXY_cZGO-FsueNS1
5,Shivji,Mantra,Shiv Stuti Mantra,Shiv Stuti Mantra,True,Ly_Md1OOyTE,https://youtu.be/Ly_Md1OOyTE?si=nCT-_G7dkRiPuF7QQ
6,Shivji,Strotam,Shiv Tandav Stotram,Shiv Tandav Stotram,True,S980-z1qx3g,https://youtu.be/S980-z1qx3g?si=skvwCt7XGHenuWbP
7,Shivji,Strotam,Shiv Panchakshar Stotram:,Shiv Panchakshar Stotram:,True,3rJ4HVA9cII,https://youtu.be/3rJ4HVA9cII?si=euKFMGNZX2c0rt5p
8,Shivji,Strotam,Shiv Mahimn Stotra:,Shiv Mahimn Stotra:,True,TXXioV0_9-o,https://youtu.be/TXXioV0_9-o?si=wEaulnEEeYWdA4C5
9,Shivji,Strotam,Vedasar Shiv Stotram,Vedasar Shiv Stotram,True,3_8Z1uqPWZ0,https://youtu.be/3_8Z1uqPWZ0?si=2Vlmkq5w0gw_xDCZ
10,Shivji,Chalisa,Shiv Chalisa,Shiv Chalisa,True,-mUoM-sSzkc,https://youtu.be/-mUoM-sSzkc?si=a3TP0d2Z_b5S-kCr
11,Shivji,Ashtakam,Shri Rudrashtakam (Sankshipt Ansh - Tulsidas Rachit),Shri Rudrashtakam (Sankshipt Ansh - Tulsidas Rachit),True,081bLdQKX-Q,https://youtu.be/081bLdQKX-Q?si=msq2vM1Qng2BQD9H
12,Shivji,Stuti,Shiv Stuti,Shiv Stuti,True,JfXPpBVPkcU,https://youtu.be/JfXPpBVPkcU?si=fMvP8aJMsyMYOHU3
13,Shivji,Aarti,Om Jai Shiv Omkara,Om Jai Shiv Omkara,True,BhwOproElxU,https://youtu.be/BhwOproElxU?si=hlOKkSda3B3Cka2O
14,Shivji,Shloka,Dhyan Shlok (Puja Hetu),Dhyan Shlok (Puja Hetu),True,HdFD5S7pdtw,https://youtu.be/HdFD5S7pdtw?si=LGbLbPv5GY_tE3Ab
15,Shivji,Bhajan,Shiv Shankar Ko Jisne Puja,Shiv Shankar Ko Jisne Puja,True,w7HbgKcQS_w,https://youtu.be/w7HbgKcQS_w?si=KCJVUE_VkpIA8tKc
16,Shivji,Bhajan,Subah Subah Le Shiv Ka Naam,Subah Subah Le Shiv Ka Naam,True,TplRlUULXz8,https://youtu.be/TplRlUULXz8?si=w-ebBCmQx88smeOh
17,Shivji,Bhajan,He Shambhu Baba Mere Bhole Nath,He Shambhu Baba Mere Bhole Nath,True,i6rDYxNpubk,https://youtu.be/i6rDYxNpubk?si=Z1cSGYW4UCmuEsd6
18,Shivji,Bhajan,Chalo Shiv Shankar Ke Mandir Mein Bhakto,Chalo Shiv Shankar Ke Mandir Mein Bhakto,True,uY5YAvygOJs,https://youtu.be/uY5YAvygOJs?si=8dBC9W82qOAvOxTd
19,Shivji,Bhajan,Bhole Bhandari Sabke Hi Bhandar Bhare,Bhole Bhandari Sabke Hi Bhandar Bhare,True,zfhnJkZbtB0,https://youtu.be/zfhnJkZbtB0?si=J0cNKvR_xcs-AdL7
20,Shivji,Bhajan,Shankar Teri Jata Mein Behti Hai Gangdhara,Shankar Teri Jata Mein Behti Hai Gangdhara,True,ZxAZksjaUUU,https://youtu.be/ZxAZksjaUUU?si=pFBqlNlDgtv6Qwxu
21,Shivji,Katha,Sampurn Shiv Puran Saar,Sampurn Shiv Puran Saar,True,d-zWzSTNOMo,https://youtu.be/d-zWzSTNOMo?si=8Gtyc3crPXZxHvXM
22,Shivji,Katha,Shiv Ji Ka Janm Kaise Hua,Shiv Ji Ka Janm Kaise Hua,True,g4iZhS7EvQc,https://youtu.be/g4iZhS7EvQc?si=tajjxxWlYauvwgSt
23,Shivji,Katha,Sampurn Gatha Neelkanth Ki,Sampurn Gatha Neelkanth Ki,True,zUdp2fQJemw,https://youtu.be/zUdp2fQJemw?si=jdzUfbtXHLEoG4OC
24,Shivji,Katha,Nandi Kaise Bane Shivji Ke Sawari,Nandi Kaise Bane Shivji Ke Sawari,True,2hUQyXzKgOo,https://youtu.be/2hUQyXzKgOo?si=dvtDXcOirPxrEizn
25,Shivji,Katha,Aakhir Kyon Shiv-Parvati Ne Liya Tha Ardhanarishwar Roop?,Aakhir Kyon Shiv-Parvati Ne Liya Tha Ardhanarishwar Roop?,True,4lokTkaO9xs,https://youtu.be/4lokTkaO9xs?si=C19AkxnlrW3NFtQ2
26,Shivji,Katha,Kyon Mila Tha Chandrama Ko Shrap?,Kyon Mila Tha Chandrama Ko Shrap?,True,iEIJBAKx0wI,https://youtu.be/iEIJBAKx0wI?si=bBiJfhIDY2Psljnj
27,Shivji,Katha,12 Jyotirling Ki Kathayein Kya Hai?,12 Jyotirling Ki Kathayein Kya Hai?,True,My9aRwekYGk,https://youtu.be/My9aRwekYGk?si=jbP4Jiv89W7Ij-D7
28,Shivji,Katha,Shiv Ne Apne Hi Putra Ganesh Ka Sir Kyon Kata?,Shiv Ne Apne Hi Putra Ganesh Ka Sir Kyon Kata?,True,oa1tHpermgU,https://youtu.be/oa1tHpermgU?si=VvSwaXWDjjjQ4FfT
29,HanumanJi,Mantra,Hanuman Beej Mantra,Hanuman Beej Mantra,True,o5Uk1sxGBZU,https://youtu.be/o5Uk1sxGBZU?si=aIuPQqmzIrromxMt
30,HanumanJi,Mantra,Hanuman Gayatri Mantra:,Hanuman Gayatri Mantra:,True,AXDLxXIbxAs,https://youtu.be/AXDLxXIbxAs?si=LRLn7ZBIQYzSWhry
31,HanumanJi,Mantra,Manojavam Marutatulyavegam Mantra:,Manojavam Marutatulyavegam Mantra:,True,iWd6VAWduZg,https://youtu.be/iWd6VAWduZg?si=qrMcv4ayCSmC3X_q
32,HanumanJi,Mantra,Rudravatar Hanuman Mantra (Mool Mantra:),Rudravatar Hanuman Mantra (Mool Mantra:),True,BYDOl5Sm-HE,https://youtu.be/BYDOl5Sm-HE?si=80FQdV8AYyPkhQOY
33,HanumanJi,Mantra,Anjaneya Mantra,Anjaneya Mantra,True,OhF0O9nb5t8,https://youtu.be/OhF0O9nb5t8?si=FNJNYprwyEwqcGsC
34,HanumanJi,Mantra,Pramukh Mantra:,Pramukh Mantra:,True,FUpzgvsWkL8,https://youtu.be/FUpzgvsWkL8?si=XDpQmK9jpt227gC0
35,HanumanJi,Mantra,Raksha Kavach Mantra:,Raksha Kavach Mantra:,True,_97POkIQ_kQ,https://youtu.be/_97POkIQ_kQ?si=2Nyp0GAVtCXv1eOf
36,HanumanJi,Strotam,Maruti Stotra,Maruti Stotra,True,V1-7O0EPaJk,https://youtu.be/V1-7O0EPaJk?si=0-xX1NUeG-kZ76qS
37,HanumanJi,Strotam,Shri Hanuman Tandav Stotra,Shri Hanuman Tandav Stotra,True,AjCLVm6gKQc,https://youtu.be/AjCLVm6gKQc?si=acKj8AiCXoLASvM8
38,HanumanJi,Strotam,Shri Anjaneya Dwadashnam Stotram,Shri Anjaneya Dwadashnam Stotram,True,BjvVJOS7xPE,https://youtu.be/BjvVJOS7xPE?si=NtPLuZzAbGNbe6gO
39,HanumanJi,Strotam,Panchmukhi Hanuman Stotra,Panchmukhi Hanuman Stotra,True,PzjSJIswc6s,https://youtu.be/PzjSJIswc6s?si=VeKkvGCYklpFQt0d
40,HanumanJi,Chalisa,Hanuman Chalisa,Hanuman Chalisa,True,AETFvQonfV8,https://youtu.be/AETFvQonfV8?si=YezmW2nYi76Eoi6Q
41,HanumanJi,Ashtakam,Sankatmochan Hanuman Ashtak,Sankatmochan Hanuman Ashtak,True,HH_a6aRO1TE,https://youtu.be/HH_a6aRO1TE?si=oQ72oac9OI-c9FEL
42,HanumanJi,Stuti,"Atulitbaladhamam Hemashailabhadeham,","Atulitbaladhamam Hemashailabhadeham,",True,CIl1O1GwOfk,https://youtu.be/CIl1O1GwOfk?si=l5pF_ixmqVuHcdOn
43,HanumanJi,Aarti,Aarti Keeje Hanuman Lala Ki,Aarti Keeje Hanuman Lala Ki,True,r7GJ8GoGSD8,https://youtu.be/r7GJ8GoGSD8?si=5vKJpH3tM6QoFwzl
44,HanumanJi,Shloka,Buddhirbalam Yasho Dhairyam Nirbhayatvamarogata.,Buddhirbalam Yasho Dhairyam Nirbhayatvamarogata.,True,4PZzUru94JY,https://youtu.be/4PZzUru94JY?si=unI0BALTYhAIdzmS
45,HanumanJi,Shloka,Hanuman Gayatri Mantra:,Hanuman Gayatri Mantra:,True,AXDLxXIbxAs,https://youtu.be/AXDLxXIbxAs?si=61Ag66LJRXixtINz
46,HanumanJi,Shloka,Markatesh Mahotsah Sarvashok Vinashan.,Markatesh Mahotsah Sarvashok Vinashan.,True,xvaY6-PgNyY,https://youtu.be/xvaY6-PgNyY?si=1wxv0hpaEyvvF4jN
47,HanumanJi,Shloka,Karya Siddhi,Karya Siddhi,True,faCtr2ajTuE,https://youtu.be/faCtr2ajTuE?si=svKC2jHHd_23bpz4
48,HanumanJi,Shloka,"Atulitbaladhamam Hemashailabhadeham,","Atulitbaladhamam Hemashailabhadeham,",True,CIl1O1GwOfk,https://youtu.be/CIl1O1GwOfk?si=0PLRHfGike1eIJPN
49,HanumanJi,Bhajan,Duniya Chale Na Shri Ram Ke Bina,Duniya Chale Na Shri Ram Ke Bina,True,sDhrWWWBQLI,https://youtu.be/sDhrWWWBQLI?si=x0qKB6U3A5R2FSQr
50,HanumanJi,Bhajan,He Dukh Bhanjan Maruti Nandan,He Dukh Bhanjan Maruti Nandan,True,n4fZknyZlsk,https://youtu.be/n4fZknyZlsk?si=W6avmHz2Bl7IEuMr
51,HanumanJi,Bhajan,Chham Chham Nache Veer Hanuman,Chham Chham Nache Veer Hanuman,True,hy_UKySqiNo,https://youtu.be/hy_UKySqiNo?si=WO1ouxTrWAya94GP
52,HanumanJi,Bhajan,Sankatmochan Hanuman Ashtak,Sankatmochan Hanuman Ashtak,True,HH_a6aRO1TE,https://youtu.be/HH_a6aRO1TE?si=rTY4-xxT-cJfpz4W
53,HanumanJi,Bhajan,Bajrang Bali Meri Naav Chali,Bajrang Bali Meri Naav Chali,True,eH89BxWg9P4,https://youtu.be/eH89BxWg9P4?si=5IOyC_otVc9JKSFd
54,HanumanJi,Bhajan,Veer Hanumana Ati Balwana,Veer Hanumana Ati Balwana,True,Dlu4KGrnmZg,https://youtu.be/Dlu4KGrnmZg?si=uNHWa9x_7eYIABar
55,HanumanJi,Katha,Hanuman Janm Katha,Hanuman Janm Katha,True,IfpaqbjwW6Y,https://youtu.be/IfpaqbjwW6Y?si=0Q_-WTElzyLcpNwT
56,HanumanJi,Katha,Hanuman: Shakti-Bhakti-Buddhi,Hanuman: Shakti-Bhakti-Buddhi,True,_35QngzzdEQ,https://youtu.be/_35QngzzdEQ?si=l9SidSRJ4C7GTyks
57,HanumanJi,Katha,Ram-Hanuman Milap,Ram-Hanuman Milap,True,IJfsaSWM7vg,https://youtu.be/IJfsaSWM7vg?si=dEF6K1qP5r5Mh6vZ
58,HanumanJi,Katha,Hanuman Janm Katha,Hanuman Janm Katha,True,JGi64RoqZ9g,https://youtu.be/JGi64RoqZ9g?si=LzuKJAoqe1TsPcav
59,HanumanJi,Katha,Hanuman Raksha Kavach,Hanuman Raksha Kavach,True,Yafs12RHYqw,https://youtu.be/Yafs12RHYqw?si=DFgZFimu47Z3K-Ye
60,HanumanJi,Katha,Hanuman Lanka Gaman,Hanuman Lanka Gaman,True,av3Vf23CRqc,https://youtu.be/av3Vf23CRqc?si=hRrw_iHsdMJ8WfIw
61,GaneshJi,Mantra,Mool Beej Mantra,Mool Beej Mantra,True,Naruxgq6oMU,https://youtu.be/Naruxgq6oMU?si=FcMrbfkDJoW6MNjX
62,GaneshJi,Mantra,Vakratunda Mahakaya Mantra,Vakratunda Mahakaya Mantra,True,kxxhO92X8ro,https://youtu.be/kxxhO92X8ro?si=kI__HcFg2zNoXZn2
63,GaneshJi,Mantra,Ganesh Gayatri,Ganesh Gayatri,True,dkVlpm1mKFI,https://youtu.be/dkVlpm1mKFI?si=crdKp9jnOOfpOZx7
64,GaneshJi,Mantra,Sankat Nashak Mantra,Sankat Nashak Mantra,True,sHjD9ChjUsU,https://youtu.be/sHjD9ChjUsU?si=kj5RxANqbh9URRDf
65,GaneshJi,Mantra,Om Vinayakaya Namah,Om Vinayakaya Namah,True,PeYGaeORoOY,https://youtu.be/PeYGaeORoOY?si=ONsUR5ezqmmko8O0
66,GaneshJi,Mantra,Om Lambodaray Namah,Om Lambodaray Namah,True,a5qd1rCqkvI,https://youtu.be/a5qd1rCqkvI?si=s5oYDC9M7BF8gZIn
67,GaneshJi,Mantra,Mool Beej Mantra,Mool Beej Mantra,True,Naruxgq6oMU,https://youtu.be/Naruxgq6oMU?si=xqSFGrw15ZFcqKY-
68,GaneshJi,Mantra,Om Vakratundaya Hum,Om Vakratundaya Hum,True,cidhzMLBUPQ,https://youtu.be/cidhzMLBUPQ?si=fXMWhEu5ZeeOpj3l
69,GaneshJi,Mantra,Om Hasti Pishachi Likha Swaha,Om Hasti Pishachi Likha Swaha,True,U88tnB0H1xI,https://youtu.be/U88tnB0H1xI?si=2-HbuGny0YDj6tfC
70,GaneshJi,Mantra,Om Lambodaray Namah,Om Lambodaray Namah,True,Kdz0DzHoh_c,https://youtu.be/Kdz0DzHoh_c?si=c_D5ejrJH2mP4nDv
71,GaneshJi,Mantra,Om Vikataya Namah,Om Vikataya Namah,True,BLVWder8V9I,https://youtu.be/BLVWder8V9I?si=ZzhUqV7dwH-dI-sP
72,GaneshJi,Mantra,Om Vinayakaya Namah,Om Vinayakaya Namah,True,PeYGaeORoOY,https://youtu.be/PeYGaeORoOY?si=Czecw7q3IkVzA55C
73,GaneshJi,Mantra,Om Vighnanashanaya Namah,Om Vighnanashanaya Namah,True,AibLZNQcHq4,https://youtu.be/AibLZNQcHq4?si=LjeojdU2vyn6oW8m
74,GaneshJi,Mantra,Ganesh Gayatri,Ganesh Gayatri,True,dkVlpm1mKFI,https://youtu.be/dkVlpm1mKFI?si=vJFkS8R3-PMxX_Ji
75,GaneshJi,Strotam,Shri Sankatnashan Ganesh Stotra:,Shri Sankatnashan Ganesh Stotra:,True,aTFeZxXkL78,https://youtu.be/aTFeZxXkL78?si=m5lUjY4i8013BWXj
76,GaneshJi,Strotam,Ganesh Atharvashirsha:,Ganesh Atharvashirsha:,True,Tssx17scqO4,https://youtu.be/Tssx17scqO4?si=uOt96Cx7Sz5DPI5b
77,GaneshJi,Strotam,Rinaharta Ganesh Stotra:,Rinaharta Ganesh Stotra:,True,aH2ipOQ1_bU,https://youtu.be/aH2ipOQ1_bU?si=O2s_vctg1Roye0xu
78,GaneshJi,Strotam,Shri Ganesh Kavach:,Shri Ganesh Kavach:,True,av9FFShVYBU,https://youtu.be/av9FFShVYBU?si=Ad06fEsAnohtH32q
79,GaneshJi,Strotam,Ganesh Ashtottara Shatanam Stotra:,Ganesh Ashtottara Shatanam Stotra:,True,XhxvcnExPNQ,https://youtu.be/XhxvcnExPNQ?si=w62P2ANg6x0OryeL
80,GaneshJi,Strotam,Mayureshwar Stotra:,Mayureshwar Stotra:,True,udRgk50LOuA,https://youtu.be/udRgk50LOuA?si=OnWHt9_jUWmMlIHv
81,GaneshJi,Strotam,Shri Sankatnashan Ganesh Stotra:,Shri Sankatnashan Ganesh Stotra:,True,aTFeZxXkL78,https://youtu.be/aTFeZxXkL78?si=HFj5YBPqHTqebgZi
82,GaneshJi,Strotam,Ganesh Atharvashirsha:,Ganesh Atharvashirsha:,True,Tssx17scqO4,https://youtu.be/Tssx17scqO4?si=WWEOC-sAGbJPwWoB
83,GaneshJi,Strotam,Rinaharta Ganesh Stotra:,Rinaharta Ganesh Stotra:,True,aH2ipOQ1_bU,https://youtu.be/aH2ipOQ1_bU?si=icocDYxf8Rhh_hJd
84,GaneshJi,Strotam,Ganesh Ashtottara Shatanam Stotra:,Ganesh Ashtottara Shatanam Stotra:,True,XhxvcnExPNQ,https://youtu.be/XhxvcnExPNQ?si=nfh___BHqMxP2wv1
85,GaneshJi,Strotam,Ganesh Kavach,Ganesh Kavach,True,7AOJUIx9dLE,https://youtu.be/7AOJUIx9dLE?si=iiZJAYQrRCv1tpsQ
86,GaneshJi,Strotam,Mayureshwar Stotra:,Mayureshwar Stotra:,True,udRgk50LOuA,https://youtu.be/udRgk50LOuA?si=aNXgNWFWUnR1bwfA
87,GaneshJi,Strotam,Ganesh Hridaya Stotra,Ganesh Hridaya Stotra,True,hA__sJZ_FOc,https://youtu.be/hA__sJZ_FOc?si=-goJ82D1uxHHIBdW
88,GaneshJi,Chalisa,Shri Ganesh Chalisa,Shri Ganesh Chalisa,True,WyHFSjN0miU,https://youtu.be/WyHFSjN0miU?si=pCUb4V5RltoNG-DB
89,GaneshJi,Chalisa,Shri Ganesh Chalisa,Shri Ganesh Chalisa,True,WyHFSjN0miU,https://youtu.be/WyHFSjN0miU?si=C2PbbebEskn6KqLR
90,GaneshJi,Ashtakam,Shri Ganeshpancharatnam,Shri Ganeshpancharatnam,True,vYFOV9nj-_w,https://youtu.be/vYFOV9nj-_w?si=r49ExtqDfppGq1cg
91,GaneshJi,Ashtakam,Ganesh Ashtakam,Ganesh Ashtakam,True,BhrCfQ0xyp8,https://youtu.be/BhrCfQ0xyp8?si=Y8ihF6eLhRKE0QZ1
92,GaneshJi,Stuti,Tulsidas Krit Shri Ganesh Stuti,Tulsidas Krit Shri Ganesh Stuti,True,PHYOoKN1eRA,https://youtu.be/PHYOoKN1eRA?si=ss-wUy5JBBGT5IWO
93,GaneshJi,Stuti,Siddhivinayak Stuti,Siddhivinayak Stuti,True,-ZrQZp2y3PQ,https://youtu.be/-ZrQZp2y3PQ?si=hCx7LtL3gBXFjUBg
94,GaneshJi,Stuti,Namami Te Gajananm,Namami Te Gajananm,True,2GQ7t3b3PIM,https://youtu.be/2GQ7t3b3PIM?si=LoDVda5DZZXnfd-B
95,GaneshJi,Stuti,Shri Ganesh Pancharatna,Shri Ganesh Pancharatna,True,IMtvmQr5o5I,https://youtu.be/IMtvmQr5o5I?si=l3Ya9JbkB2GCi9RB
96,GaneshJi,Stuti,Pratham Tula Vandito,Pratham Tula Vandito,True,l_pV6jQdQ9c,https://youtu.be/l_pV6jQdQ9c?si=S4GL6AaK1Ph0w14l
97,GaneshJi,Stuti,Gajananm Bhut Ganadi Sevitam,Gajananm Bhut Ganadi Sevitam,True,ayj0Gm6RTg8,https://youtu.be/ayj0Gm6RTg8?si=JCPQw6jvbztxQbwn
98,GaneshJi,Stuti,Namami Te Gajananm,Namami Te Gajananm,True,2GQ7t3b3PIM,https://youtu.be/2GQ7t3b3PIM?si=bTYiyyrcuLZYyzxb
99,GaneshJi,Stuti,Ganesh Vandana,Ganesh Vandana,True,kE_3b_NaOAE,https://youtu.be/kE_3b_NaOAE?si=sHrTYnvs_Ht1N8E1
100,GaneshJi,Aarti,Jai Ganesh Jai Ganesh Deva,Jai Ganesh Jai Ganesh Deva,True,Yuex2EnsGiY,https://youtu.be/Yuex2EnsGiY?si=SN2TjtMVVhHmp7gl
101,GaneshJi,Aarti,Sukhakarta Dukhaharta Varta Vighnachi,Sukhakarta Dukhaharta Varta Vighnachi,True,gFr5p5AyuD0,https://youtu.be/gFr5p5AyuD0?si=QD5VW5nRGb8TXEFJ
102,GaneshJi,Aarti,Shendur Lal Chadhayo Achchha Gajmukh Ko,Shendur Lal Chadhayo Achchha Gajmukh Ko,True,bo62sjQ0CmE,https://youtu.be/bo62sjQ0CmE?si=t1lAn32pD2F23gVQ
103,GaneshJi,Aarti,Jai Dev Jai Dev Jai Mangalmurti,Jai Dev Jai Dev Jai Mangalmurti,True,_NgJw_JU0N0,https://youtu.be/_NgJw_JU0N0?si=xxET0DfzB9lul_dc
104,GaneshJi,Aarti,Aarti Siddhivinayak Ji Ki,Aarti Siddhivinayak Ji Ki,True,_oOQ5UYKAKo,https://youtu.be/_oOQ5UYKAKo?si=LHHmXG1Si_5d1Gky
105,GaneshJi,Aarti,Jai Ganesh Jai Ganesh Deva,Jai Ganesh Jai Ganesh Deva,True,Yuex2EnsGiY,https://youtu.be/Yuex2EnsGiY?si=0_Pq00ZXiWo3JeVx
106,GaneshJi,Aarti,Sukh Karta Dukhaharta,Sukh Karta Dukhaharta,True,EnbppB9t2Lg,https://youtu.be/EnbppB9t2Lg?si=53RDlB0vlkr02pCQ
107,GaneshJi,Aarti,Om Shendur Lal Chadhayo Achchha Gajmukh Ko,Om Shendur Lal Chadhayo Achchha Gajmukh Ko,True,x4xwzv7zKms,https://youtu.be/x4xwzv7zKms?si=N__XDkVXQXgqL8HK
108,GaneshJi,Shloka,Vakratunda Mahakaya Shloka,Vakratunda Mahakaya Shloka,True,x0n-mk-_OHg,https://youtu.be/x0n-mk-_OHg?si=qBZDhZeI421iS3TG
109,GaneshJi,Shloka,Gajananm Shloka,Gajananm Shloka,True,6fl5JFL-SoA,https://youtu.be/6fl5JFL-SoA?si=uMzDR8I4B2c9dy8-
110,GaneshJi,Shloka,Agajanan Padmarkam Shloka,Agajanan Padmarkam Shloka,True,bQrYmTfw59Q,https://youtu.be/bQrYmTfw59Q?si=h7eoNNv6DhDZhGuT
111,GaneshJi,Shloka,Vighneshwaraya Varadaya Shloka,Vighneshwaraya Varadaya Shloka,True,r-8-0OwqDjE,https://youtu.be/r-8-0OwqDjE?si=UMvZ1OKIqCgV3z5I
112,GaneshJi,Shloka,Abhipsitarth Siddhyartham Shloka,Abhipsitarth Siddhyartham Shloka,True,rzAm4kvEDbc,https://youtu.be/rzAm4kvEDbc?si=esY2jKOVx-Z2hH93
113,GaneshJi,Shloka,Vakratunda Mahakaya,Vakratunda Mahakaya,True,sgniT3zYZGE,https://youtu.be/sgniT3zYZGE?si=BSxImt8-d3zA9-jK
114,GaneshJi,Shloka,Gajananm Bhuta Ganadi,Gajananm Bhuta Ganadi,True,_7gdZWrPQX8,https://youtu.be/_7gdZWrPQX8?si=FCARIs6d0jt8PzT0
115,GaneshJi,Shloka,Agajanan Padmarkam,Agajanan Padmarkam,True,N1tQ2zK4aYk,https://youtu.be/N1tQ2zK4aYk?si=DZOejLlpJrA5r6aD
116,GaneshJi,Shloka,Sumukhashchaikadantashcha,Sumukhashchaikadantashcha,True,KI03fvJNUTk,https://youtu.be/KI03fvJNUTk?si=D9xeAlbhH0zw2l0M
117,GaneshJi,Shloka,Om Shreem Gam Saubhagya Ganapataye Varvarada Sarvajanma Me Vashamanya Swaha,Om Shreem Gam Saubhagya Ganapataye Varvarada Sarvajanma Me Vashamanya Swaha,True,nbfyD78Dke0,https://youtu.be/nbfyD78Dke0?si=--jK-lqu9SvtXhzK
118,GaneshJi,Bhajan,Ghar Mein Padharo,Ghar Mein Padharo,True,nLUmRxc6140,https://youtu.be/nLUmRxc6140?si=tDzujtf2OLcvCbDf
119,GaneshJi,Bhajan,Sankat Har Lo Mangal Kar Do,Sankat Har Lo Mangal Kar Do,True,ZswQ9qUMDTs,https://youtu.be/ZswQ9qUMDTs?si=JCy5lg1H5mtQ_5JL
120,GaneshJi,Bhajan,Teri Jai Ho Ganesh,Teri Jai Ho Ganesh,True,enalr0CvqVM,https://youtu.be/enalr0CvqVM?si=WMYDWThqcqx9a4pP
121,GaneshJi,Bhajan,He Gauri Nandan Tumko Vandan,He Gauri Nandan Tumko Vandan,True,BMHSi1dzXzs,https://youtu.be/BMHSi1dzXzs?si=rn151FPk0nrcDwwa
122,GaneshJi,Bhajan,Gajaanana Kar Do Beda Paar,Gajaanana Kar Do Beda Paar,True,KP_dAI4k1Dg,https://youtu.be/KP_dAI4k1Dg?si=ssSVFPUldb97cxGY
123,GaneshJi,Bhajan,Ganpati Pehla Tumhe Pranam Hai,Ganpati Pehla Tumhe Pranam Hai,True,c6NhHI-nOW0,https://youtu.be/c6NhHI-nOW0?si=KvNW6DMPNdcX9kLy
124,GaneshJi,Bhajan,Gajanan Maharaj Padharo,Gajanan Maharaj Padharo,True,fOWk1A27pKQ,https://youtu.be/fOWk1A27pKQ?si=1hsP5OkDsZwIELgh
125,GaneshJi,Bhajan,Deva Shri Ganesha,Deva Shri Ganesha,True,RYqJ5w-GrfM,https://youtu.be/RYqJ5w-GrfM?si=7iTLrOhIb63mpAAA
126,GaneshJi,Bhajan,Maurya Re Bappa Maurya Re,Maurya Re Bappa Maurya Re,True,8jff2wz3Hpk,https://youtu.be/8jff2wz3Hpk?si=QNsZeRhwDjGRQ5Hs
127,GaneshJi,Bhajan,Gajanana Shri Ganaraya,Gajanana Shri Ganaraya,True,fV8WIzEHD-E,https://youtu.be/fV8WIzEHD-E?si=QoCkMznHOJj-qUjD
128,GaneshJi,Bhajan,Suno Ganpati Bappa Maurya,Suno Ganpati Bappa Maurya,True,WFBpMrcaxXA,https://youtu.be/WFBpMrcaxXA?si=XJBNsWCipgSiL04x
129,GaneshJi,Bhajan,Ganpati Apne Gaon Chale,Ganpati Apne Gaon Chale,True,wiIJr3qihaQ,https://youtu.be/wiIJr3qihaQ?si=-f9FdXR6zpC7iHDa
130,GaneshJi,Bhajan,Mere Man Mandir Mein Tum Bhagwan Rahe,Mere Man Mandir Mein Tum Bhagwan Rahe,True,GiUkwTxsaYA,https://youtu.be/GiUkwTxsaYA?si=tAnNkeZ1LrxBim0v
131,GaneshJi,Katha,Shri Ganesh Janm Katha,Shri Ganesh Janm Katha,True,yqzr0_-2XbQ,https://youtu.be/yqzr0_-2XbQ?si=KaaBH4Ke-TxOb1ih
132,GaneshJi,Katha,Pratham Pujya Ganesh,Pratham Pujya Ganesh,True,VYCZdEaHLCE,https://youtu.be/VYCZdEaHLCE?si=VW3FFZDKm2dzI8oX
133,GaneshJi,Katha,Mahabharat Lekhan Katha,Mahabharat Lekhan Katha,True,6PfjQNc3J8M,https://youtu.be/6PfjQNc3J8M?si=G20iarXyjqTOP0wI
134,GaneshJi,Katha,Shri Ganesh Janm Katha,Shri Ganesh Janm Katha,True,QiWkw-7QdfA,https://youtu.be/QiWkw-7QdfA?si=bJLHJe2-Y4ZfMgmJ
135,GaneshJi,Katha,Prithvi Parikrama Katha,Prithvi Parikrama Katha,True,msKSippIeOE,https://youtu.be/msKSippIeOE?si=RB6UilhxgjzXDxD7
136,GaneshJi,Katha,Sankashti Chaturthi Vrat Katha,Sankashti Chaturthi Vrat Katha,True,9Y6wrYQ9l9M,https://youtu.be/9Y6wrYQ9l9M?si=ob2XoW3B-NceWETE
137,GaneshJi,Katha,Ganesh Ji Ne Kuber Ka Ghamand Kaise Toda,Ganesh Ji Ne Kuber Ka Ghamand Kaise Toda,True,V6bdNotAvpo,https://youtu.be/V6bdNotAvpo?si=9hIdxzdEVzGvDDFg
138,GaneshJi,Katha,Kaunsa Shrap Mila Chandradev Ko Shri Ganesh Ji Dwara?,Kaunsa Shrap Mila Chandradev Ko Shri Ganesh Ji Dwara?,True,-2zGr9Q91DI,https://youtu.be/-2zGr9Q91DI?si=gMHKwO6c9ve5z6m4
